City_ID,City_Name,State_Name,Tier,Population,Area_sq_km,Population_Density,Latitude,Longitude,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,GDP_USD_Billion,IT_Hub,Financial_Hub,Manufacturing_Hub,Tourist_City,Metro_Available,Airport_Available,Smart_City,AQI_Index,Crime_Index,Livability_Score,Infrastructure_Score,Investment_Score,Price_Growth_5Y,Annual_Rainfall_mm,Avg_Temperature_C,Major_Industry,Hospitals_Count,Schools_Count,Shopping_Malls_Count,Universities_Count,Metro_Stations,EV_Charging_Stations,Internet_Coverage_Percent,Green_Cover_Percent,Last_Updated
C0358,Chandigarh City 358,Chandigarh,Tier 3,3327545,56.16,2295,16.697789,82.027866,4815,60,2.94,25.46,No,No,No,No,No,Yes,No,67,50,51,61,59,9.28,2792,16.0,Manufacturing,65,255,9,9,0,12,96.45,39.58,2025-12-31
C0359,Nagaland City 359,Nagaland,Tier 3,3286499,357.9,2058,21.454947,91.591315,4227,9,3.13,3.78,No,No,No,Yes,No,No,Yes,195,51,89,78,52,10.62,1552,34.1,Services,97,244,8,0,0,20,73.59,61.35,2025-12-31
C0360,Chandigarh City 360,Chandigarh,Tier 2,2976232,454.2,8902,19.328105,69.820207,12546,17,3.41,21.63,No,No,No,No,No,Yes,No,230,58,69,75,54,10.74,2742,22.1,Services,82,102,18,8,0,16,86.52,45.33,2025-12-31
C0361,Tamil City 361,Tamil Nadu,Tier 3,616818,51.12,14259,29.253448,74.719425,12699,14,4.0,20.44,No,No,No,Yes,No,Yes,Yes,74,56,74,76,54,-2.07,1125,12.9,Agriculture,61,201,19,0,0,22,72.2,51.92,2025-12-31
C0362,Tripura City 362,Tripura,Tier 2,4863212,291.54,3506,15.322353,80.687931,6487,22,2.8,5.03,No,No,Yes,Yes,No,Yes,Yes,82,12,58,50,73,8.62,2427,23.7,Agriculture,48,104,20,15,0,24,91.63,44.22,2025-12-31
C0363,Ladakh City 363,Ladakh,Tier 3,3040414,320.69,9453,32.749226,91.246281,8990,35,4.5,26.24,No,No,Yes,Yes,No,No,Yes,60,41,64,53,88,5.11,192,15.6,Tourism,37,209,11,2,0,20,96.79,14.49,2025-12-31
C0364,Meghalaya City 364,Meghalaya,Tier 3,3398897,320.76,9244,28.228019,71.21536,9516,67,5.67,8.04,No,No,Yes,Yes,No,No,No,96,22,71,53,58,0.06,3445,28.3,Agriculture,35,262,2,1,0,44,97.28,66.99,2025-12-31
C0365,Goa City 365,Goa,Tier 3,1136027,157.14,983,11.017775,82.401305,5490,49,3.4,14.43,No,No,Yes,Yes,No,Yes,Yes,228,60,62,84,88,9.9,2893,27.1,Agriculture,75,256,1,12,0,48,86.43,35.78,2025-12-31
C0366,West City 366,West Bengal,Tier 2,1019582,235.84,14998,25.853943,94.202987,7563,20,3.37,27.56,No,No,Yes,Yes,No,Yes,Yes,88,36,84,86,52,11.86,161,31.8,Manufacturing,12,49,1,4,0,56,66.86,12.62,2025-12-31
C0367,Tamil City 367,Tamil Nadu,Tier 2,2502935,90.97,6817,21.88234,71.548914,3058,12,3.0,16.4,No,No,No,No,No,Yes,No,212,29,73,85,68,10.03,1100,23.2,Tourism,45,287,16,3,0,6,73.17,34.65,2025-12-31
C0368,Puducherry City 368,Puducherry,Tier 3,708053,125.67,2546,32.401335,83.108853,6796,55,4.21,3.86,No,No,Yes,Yes,No,Yes,No,196,58,79,57,51,4.48,238,16.8,Services,43,53,1,8,0,78,74.59,11.13,2025-12-31
C0369,Tripura City 369,Tripura,Tier 3,3774707,50.88,3670,19.000482,87.137845,10524,11,4.64,1.13,No,No,No,Yes,No,No,No,237,58,87,63,51,2.11,3496,25.5,Services,98,39,3,12,0,36,92.62,66.28,2025-12-31
C0370,Jammu City 370,Jammu and Kashmir,Tier 3,4853338,368.03,12899,23.048473,72.713917,8047,37,4.98,27.75,No,No,Yes,Yes,No,No,No,51,25,84,68,71,5.57,258,25.4,Tourism,39,138,20,0,0,15,71.66,49.65,2025-12-31
C0371,Mizoram City 371,Mizoram,Tier 2,3772937,247.48,7507,8.25725,69.073109,7677,38,4.55,16.79,No,No,No,Yes,No,Yes,No,186,45,70,54,78,-0.3,3237,29.7,Tourism,68,75,7,5,0,18,93.11,49.36,2025-12-31
C0372,Manipur City 372,Manipur,Tier 2,372976,116.6,8602,32.956538,84.816831,2487,43,4.87,2.01,No,No,No,No,No,Yes,No,168,55,52,88,65,2.25,417,22.7,Agriculture,70,49,7,6,0,41,81.67,59.75,2025-12-31
C0373,Uttarakhand City 373,Uttarakhand,Tier 2,3627534,441.65,2644,8.716143,85.602035,7702,29,5.9,26.94,No,No,No,No,No,No,Yes,71,33,52,68,59,10.68,204,12.7,Manufacturing,45,271,16,11,0,27,74.4,44.96,2025-12-31
C0374,Jharkhand City 374,Jharkhand,Tier 3,708044,478.93,3979,24.396669,96.936576,12127,43,4.94,16.26,No,No,Yes,Yes,No,No,No,111,27,62,86,68,10.67,1446,16.1,Tourism,34,243,10,3,0,30,76.91,67.46,2025-12-31
C0375,Uttarakhand City 375,Uttarakhand,Tier 3,718488,195.43,8584,10.216869,78.506613,9732,46,2.92,23.63,No,No,Yes,Yes,No,Yes,No,202,47,58,88,66,8.94,1499,17.8,Agriculture,57,225,16,4,0,73,78.78,62.89,2025-12-31
C0376,Madhya City 376,Madhya Pradesh,Tier 2,3859008,37.29,2279,20.140142,90.199777,13455,67,3.88,3.21,No,No,Yes,No,No,Yes,Yes,48,18,82,83,74,10.56,1551,13.2,Manufacturing,96,160,3,10,0,43,82.48,47.0,2025-12-31
C0377,Assam City 377,Assam,Tier 2,3027600,476.46,6999,26.294128,89.480227,8938,26,5.03,21.06,No,No,Yes,Yes,No,Yes,Yes,181,47,73,79,74,1.81,823,22.7,Tourism,17,128,9,15,0,43,61.83,41.06,2025-12-31
C0378,Andaman City 378,Andaman and Nicobar Islands,Tier 3,2442910,181.72,5519,29.961706,95.651896,2487,60,5.78,26.5,No,No,Yes,No,No,No,No,55,32,68,60,57,1.32,2093,21.0,Manufacturing,41,142,19,3,0,29,85.32,18.46,2025-12-31
C0379,Maharashtra City 379,Maharashtra,Tier 2,279429,311.24,951,35.835844,83.655063,14890,20,2.03,25.01,No,No,Yes,No,No,Yes,No,176,37,78,83,58,9.47,1308,32.9,Agriculture,61,231,15,8,0,11,92.85,69.58,2025-12-31
C0380,Haryana City 380,Haryana,Tier 3,713262,379.81,3944,29.093486,77.486356,10107,29,3.1,18.99,No,No,Yes,No,No,Yes,No,55,69,83,70,62,9.62,2807,30.9,Agriculture,86,14,7,4,0,75,74.3,66.59,2025-12-31
C0381,Madhya City 381,Madhya Pradesh,Tier 3,3993613,101.17,13634,13.426041,82.405066,3959,20,4.54,2.84,No,No,Yes,Yes,No,No,Yes,155,45,89,63,61,-2.42,2917,16.6,Services,85,130,20,11,0,61,80.16,67.26,2025-12-31
C0382,Punjab City 382,Punjab,Tier 2,2500445,343.95,8331,31.105639,79.374092,7651,42,3.92,3.08,No,No,Yes,No,No,No,No,113,25,77,57,61,3.97,1406,26.5,Tourism,94,213,4,15,0,62,82.84,51.23,2025-12-31
C0383,Arunachal City 383,Arunachal Pradesh,Tier 3,2297508,268.52,14878,32.678662,79.861169,11012,57,3.29,20.31,No,No,No,No,No,No,No,132,26,53,67,81,7.92,1491,25.9,Agriculture,44,239,13,7,0,73,93.27,42.16,2025-12-31
C0384,Haryana City 384,Haryana,Tier 3,1133936,314.33,626,35.558078,68.612413,8012,13,5.12,10.13,No,No,No,Yes,No,Yes,Yes,122,44,62,60,84,2.93,3040,15.7,Manufacturing,52,179,13,6,0,70,87.87,66.4,2025-12-31
C0385,Assam City 385,Assam,Tier 2,4467066,78.18,6819,30.94896,69.22627,6438,27,2.1,19.02,No,No,Yes,Yes,No,No,Yes,238,60,74,75,58,9.27,1205,31.5,Agriculture,14,268,13,0,0,1,88.22,42.5,2025-12-31
C0386,Jharkhand City 386,Jharkhand,Tier 2,4984143,402.53,3483,32.11268,92.919789,14657,28,3.7,22.36,No,No,No,No,No,No,Yes,55,26,86,80,74,1.37,481,15.6,Services,76,152,15,9,0,68,79.25,32.94,2025-12-31
C0387,Puducherry City 387,Puducherry,Tier 3,3176750,388.47,12007,11.140825,74.497765,2207,33,5.08,13.52,No,No,No,Yes,No,No,No,66,61,90,55,56,5.41,950,31.6,Services,80,137,2,4,0,51,83.43,38.41,2025-12-31
C0388,Manipur City 388,Manipur,Tier 2,4189088,148.45,5402,29.474823,92.195379,2398,28,4.76,18.04,No,No,Yes,No,No,Yes,No,169,41,70,65,70,3.92,2078,22.9,Agriculture,18,227,2,12,0,16,88.76,19.73,2025-12-31
C0389,Haryana City 389,Haryana,Tier 2,1705639,235.67,2162,9.132796,80.301285,4597,48,5.21,14.72,No,No,No,No,No,Yes,No,60,37,68,67,83,1.84,1622,24.1,Manufacturing,23,158,16,6,0,78,96.18,32.28,2025-12-31
C0390,Mizoram City 390,Mizoram,Tier 3,3932920,128.99,5709,34.885308,88.883777,4017,18,4.1,24.92,No,No,Yes,No,No,No,Yes,68,40,54,50,69,7.52,916,27.4,Services,47,58,1,14,0,76,65.95,31.03,2025-12-31
C0391,Dadra City 391,Dadra and Nagar Haveli and Daman and Diu,Tier 2,2943712,325.55,3456,15.962838,91.801878,8782,45,4.92,11.14,No,No,No,No,No,Yes,Yes,181,19,56,63,67,-0.33,2408,12.6,Services,47,151,19,15,0,26,66.39,57.0,2025-12-31
C0392,Maharashtra City 392,Maharashtra,Tier 2,1278861,97.37,8090,33.363809,77.376798,2655,16,4.05,13.3,No,No,No,No,No,No,Yes,91,45,75,74,74,7.59,1554,17.8,Tourism,72,50,19,6,0,21,95.93,60.02,2025-12-31
C0393,Jharkhand City 393,Jharkhand,Tier 3,4751696,237.57,11688,30.879987,87.87566,10940,65,3.74,10.58,No,No,Yes,No,No,No,No,216,37,63,89,85,10.14,882,19.6,Manufacturing,100,15,6,14,0,46,79.99,10.34,2025-12-31
C0394,Punjab City 394,Punjab,Tier 3,839439,458.19,4457,22.581007,68.376841,6273,10,4.59,19.32,No,No,No,Yes,No,No,No,190,13,86,51,80,11.96,2689,21.4,Manufacturing,65,289,3,1,0,47,61.1,63.66,2025-12-31
C0395,Jharkhand City 395,Jharkhand,Tier 2,1154345,68.93,13965,32.528291,69.625392,12244,53,2.25,3.1,No,No,No,Yes,No,Yes,No,244,53,70,60,87,7.83,1600,22.9,Services,58,41,2,6,0,64,65.61,26.0,2025-12-31
C0396,Kerala City 396,Kerala,Tier 3,423363,159.5,3555,27.972784,79.868294,12208,55,5.37,28.24,No,No,No,No,No,No,Yes,117,39,86,55,86,10.95,461,12.9,Agriculture,28,54,5,10,0,75,83.81,11.21,2025-12-31
C0397,Karnataka City 397,Karnataka,Tier 2,1874739,329.83,7842,10.356973,89.004026,5842,27,5.35,19.34,No,No,Yes,Yes,No,No,Yes,127,55,68,61,67,-0.89,1392,20.3,Manufacturing,39,112,5,9,0,33,86.51,25.87,2025-12-31
C0398,Puducherry City 398,Puducherry,Tier 3,4904455,200.9,12954,26.612951,81.040521,12138,51,5.33,1.29,No,No,No,Yes,No,Yes,No,118,51,68,63,71,7.49,2163,23.8,Tourism,16,272,6,8,0,27,77.77,11.89,2025-12-31
C0399,Haryana City 399,Haryana,Tier 2,4036348,95.71,9914,17.366738,84.349313,12585,45,5.61,9.81,No,No,Yes,No,No,Yes,Yes,137,40,71,71,56,-0.19,1566,17.7,Services,74,105,0,14,0,78,77.34,44.56,2025-12-31
C0400,West City 400,West Bengal,Tier 3,4022610,422.03,4438,28.977801,85.427316,9706,51,3.6,1.4,No,No,Yes,Yes,No,No,No,228,27,86,75,87,-2.57,2197,14.2,Tourism,81,278,6,4,0,16,85.21,57.31,2025-12-31
C0401,Bihar City 401,Bihar,Tier 2,2644374,402.65,2617,31.243199,81.302692,4508,37,2.0,4.6,No,No,Yes,No,No,No,Yes,77,25,63,77,55,7.86,731,27.1,Tourism,5,254,5,11,0,12,77.89,51.21,2025-12-31
C0402,Maharashtra City 402,Maharashtra,Tier 3,3206562,420.73,11870,15.039518,94.591542,8150,16,3.27,28.07,No,No,No,No,No,No,No,182,35,84,54,72,4.32,3132,34.3,Agriculture,33,101,7,11,0,46,72.91,59.39,2025-12-31
C0403,Uttar City 403,Uttar Pradesh,Tier 2,1979996,94.9,3379,9.28319,76.7562,3321,29,3.54,5.56,No,No,Yes,No,No,No,No,202,62,80,52,66,11.38,1827,14.5,Services,92,274,3,14,0,10,73.16,53.96,2025-12-31
C0404,Uttar City 404,Uttar Pradesh,Tier 2,1399590,179.94,9715,22.702142,87.902661,1989,39,4.62,20.17,No,No,No,Yes,No,No,No,96,57,90,57,88,9.11,1944,22.6,Services,96,181,17,11,0,14,89.85,68.84,2025-12-31
C0405,Lakshadweep City 405,Lakshadweep,Tier 3,721165,100.68,5823,35.497835,88.519377,6024,20,4.06,18.51,No,No,No,No,No,Yes,No,102,12,57,81,79,2.51,2554,27.2,Tourism,59,182,9,0,0,69,70.15,27.59,2025-12-31
C0406,Uttarakhand City 406,Uttarakhand,Tier 2,3797779,182.58,10719,9.032837,71.238815,13791,10,4.13,12.01,No,No,Yes,Yes,No,Yes,Yes,216,19,90,81,77,10.39,1514,34.3,Manufacturing,98,278,18,14,0,5,62.91,32.37,2025-12-31
C0407,Jharkhand City 407,Jharkhand,Tier 2,3253718,270.94,12184,10.284181,94.895776,14075,27,3.69,0.87,No,No,No,Yes,No,No,Yes,233,22,86,66,69,6.23,2308,31.4,Manufacturing,93,35,11,15,0,27,88.91,36.22,2025-12-31
C0408,Kerala City 408,Kerala,Tier 3,4257416,345.58,10206,19.561448,73.256552,6468,25,2.02,6.37,No,No,No,Yes,No,No,No,148,48,90,70,56,0.32,174,27.7,Manufacturing,13,157,19,14,0,75,75.99,45.71,2025-12-31
C0409,Lakshadweep City 409,Lakshadweep,Tier 3,4039646,467.04,505,17.945571,77.269641,9080,17,3.85,22.33,No,No,Yes,Yes,No,No,No,133,12,86,55,90,4.3,1514,12.1,Tourism,43,159,10,14,0,59,61.12,47.49,2025-12-31
C0410,Karnataka City 410,Karnataka,Tier 3,4788661,232.82,12832,8.678842,96.227355,10916,55,3.96,7.19,No,No,Yes,No,No,Yes,Yes,131,23,63,57,86,1.34,751,29.2,Services,75,219,11,6,0,53,94.22,26.73,2025-12-31
C0411,Telangana City 411,Telangana,Tier 2,2715690,266.08,9024,19.373028,92.912641,9907,56,3.86,24.82,No,No,No,Yes,No,Yes,No,103,10,84,71,79,6.84,2899,32.7,Services,79,224,13,13,0,24,84.18,47.13,2025-12-31
C0412,Himachal City 412,Himachal Pradesh,Tier 2,4836411,374.11,674,17.425589,75.248282,11127,48,3.89,2.91,No,No,No,Yes,No,No,Yes,247,68,60,79,73,7.85,1080,14.4,Manufacturing,46,77,9,2,0,3,67.87,37.67,2025-12-31
C0413,Meghalaya City 413,Meghalaya,Tier 3,2079067,404.47,7859,22.506233,71.223562,11696,61,3.33,27.62,No,No,Yes,Yes,No,No,Yes,31,57,52,76,83,11.93,1678,11.8,Services,38,285,3,0,0,56,78.27,53.56,2025-12-31
C0414,Odisha City 414,Odisha,Tier 3,384759,200.79,12041,34.894307,86.248778,9009,35,5.15,3.29,No,No,No,Yes,No,Yes,No,135,52,71,59,65,8.93,960,16.6,Tourism,87,47,14,15,0,31,88.77,30.55,2025-12-31
C0415,Delhi City 415,Delhi,Tier 3,3828029,358.79,9609,15.98367,69.036595,4094,17,4.09,0.97,No,No,No,No,No,No,No,213,20,86,90,69,4.13,1901,26.8,Manufacturing,100,75,4,9,0,49,69.78,23.68,2025-12-31
C0416,Maharashtra City 416,Maharashtra,Tier 3,1294562,304.59,4550,18.560692,82.749155,10267,33,3.91,27.02,No,No,No,Yes,No,No,No,126,65,81,60,83,4.23,2082,32.4,Agriculture,90,43,10,7,0,39,67.84,19.01,2025-12-31
C0417,Haryana City 417,Haryana,Tier 2,3040551,264.43,9629,34.468373,94.282759,14026,62,5.28,23.67,No,No,Yes,Yes,No,No,Yes,132,50,56,71,82,-1.99,2366,34.0,Agriculture,12,238,18,7,0,31,69.73,54.37,2025-12-31
C0418,Meghalaya City 418,Meghalaya,Tier 2,3875759,113.39,10280,15.707137,76.04682,13975,20,4.93,27.54,No,No,Yes,No,No,Yes,Yes,88,25,87,87,80,3.96,2299,32.0,Agriculture,45,47,6,15,0,14,76.79,38.56,2025-12-31
C0419,Gujarat City 419,Gujarat,Tier 2,4137187,170.98,457,24.869693,92.973034,3627,54,5.55,23.37,No,No,Yes,No,No,Yes,No,223,36,88,67,81,6.47,1446,22.7,Tourism,87,163,8,7,0,43,70.46,43.68,2025-12-31
C0420,Punjab City 420,Punjab,Tier 3,985078,489.3,3284,22.139833,77.257019,10148,38,3.98,5.53,No,No,No,No,No,Yes,No,117,50,84,61,62,8.68,3224,15.8,Tourism,69,166,10,15,0,13,86.02,65.65,2025-12-31
C0421,Maharashtra City 421,Maharashtra,Tier 2,2765941,103.5,12856,19.49096,72.981541,4387,47,4.65,9.91,No,No,No,No,No,No,Yes,97,40,69,73,59,1.59,3076,18.8,Tourism,62,167,13,12,0,53,60.22,66.4,2025-12-31
C0422,Bihar City 422,Bihar,Tier 3,3016312,333.52,2592,36.274587,90.244409,2119,60,4.82,6.42,No,No,No,No,No,No,Yes,112,37,74,70,85,5.4,916,29.9,Services,40,64,2,7,0,20,72.37,38.78,2025-12-31
C0423,Ladakh City 423,Ladakh,Tier 2,3322085,353.27,11875,22.124199,76.124136,11740,45,3.5,3.22,No,No,No,No,No,No,No,102,17,80,58,54,1.87,3275,28.3,Manufacturing,24,163,18,6,0,71,63.34,24.71,2025-12-31
C0424,Lakshadweep City 424,Lakshadweep,Tier 3,4719723,279.58,5074,27.997534,72.073559,14414,12,5.48,21.04,No,No,No,No,No,No,Yes,77,30,79,64,79,2.43,915,26.9,Tourism,37,21,4,3,0,52,76.24,58.36,2025-12-31
C0425,Bihar City 425,Bihar,Tier 2,4347162,205.53,9568,20.679001,68.930437,10061,63,5.19,23.75,No,No,No,No,No,No,Yes,218,14,86,55,85,8.71,2278,14.0,Agriculture,78,249,19,6,0,9,89.15,35.86,2025-12-31
C0426,Nagaland City 426,Nagaland,Tier 3,3835683,448.0,12406,12.413954,77.582454,4776,49,4.3,13.73,No,No,No,Yes,No,No,No,31,49,74,51,50,0.38,1849,13.8,Manufacturing,79,177,17,14,0,25,89.26,44.47,2025-12-31
C0427,Tamil City 427,Tamil Nadu,Tier 2,1634166,393.31,3677,16.945968,70.925998,10539,46,5.78,1.38,No,No,Yes,No,No,Yes,No,110,69,64,63,62,1.54,1837,34.8,Manufacturing,32,191,0,4,0,56,64.68,66.88,2025-12-31
C0428,Arunachal City 428,Arunachal Pradesh,Tier 3,1799732,208.8,7620,20.717859,73.760494,14431,32,4.36,3.91,No,No,Yes,Yes,No,Yes,Yes,60,70,81,88,72,8.25,1397,20.4,Manufacturing,16,269,11,15,0,32,79.33,66.69,2025-12-31
C0429,Arunachal City 429,Arunachal Pradesh,Tier 2,3237915,407.6,6858,35.885494,70.901915,7704,68,3.24,2.15,No,No,No,Yes,No,Yes,No,150,11,67,70,52,-0.89,1119,14.4,Agriculture,21,275,4,4,0,60,88.97,13.67,2025-12-31
C0430,Maharashtra City 430,Maharashtra,Tier 3,3168079,320.25,13788,12.566998,73.00018,10296,69,2.61,24.32,No,No,Yes,No,No,Yes,Yes,37,41,63,69,75,6.38,1186,25.5,Agriculture,8,179,0,15,0,4,87.93,18.66,2025-12-31
C0431,Uttarakhand City 431,Uttarakhand,Tier 2,4575443,207.21,10105,28.953159,72.922467,3440,8,3.39,6.84,No,No,No,Yes,No,Yes,No,148,36,84,78,58,9.85,3415,25.9,Tourism,65,250,8,4,0,41,84.94,31.93,2025-12-31
C0432,Gujarat City 432,Gujarat,Tier 3,4183920,381.9,14258,24.565946,71.649156,10233,16,5.22,4.45,No,No,Yes,Yes,No,No,No,187,16,65,64,66,-0.23,2800,17.5,Services,90,276,16,8,0,16,72.46,32.49,2025-12-31
C0433,Jharkhand City 433,Jharkhand,Tier 2,3279865,326.98,13312,13.738988,73.283002,4142,48,2.14,23.88,No,No,Yes,No,No,No,Yes,176,40,80,72,62,6.43,3446,34.3,Services,62,119,14,8,0,69,76.71,54.7,2025-12-31
C0434,Chandigarh City 434,Chandigarh,Tier 3,2879096,498.44,3352,15.403248,91.402666,9784,57,4.2,19.96,No,No,No,No,No,Yes,No,139,51,51,84,58,-1.58,1973,30.8,Agriculture,75,161,4,11,0,39,77.2,43.2,2025-12-31
C0435,Goa City 435,Goa,Tier 2,3384959,415.41,14810,36.957799,73.651462,12950,22,5.1,6.12,No,No,No,Yes,No,Yes,No,168,24,83,60,73,-0.62,2886,14.1,Manufacturing,96,87,17,13,0,25,70.58,67.54,2025-12-31
C0436,Uttar City 436,Uttar Pradesh,Tier 3,3319647,453.45,7201,33.91859,81.57212,4030,54,5.75,0.21,No,No,No,No,No,Yes,Yes,45,58,76,58,59,4.21,756,29.1,Manufacturing,55,91,20,13,0,50,82.47,24.91,2025-12-31
C0437,Tamil City 437,Tamil Nadu,Tier 2,1948384,482.78,4825,12.07277,79.641775,13694,55,4.34,20.24,No,No,Yes,No,No,Yes,No,224,30,50,90,57,4.81,2247,12.6,Services,34,234,9,3,0,69,88.23,37.26,2025-12-31
C0438,Chhattisgarh City 438,Chhattisgarh,Tier 3,2332563,476.26,971,19.06355,93.842386,3648,48,3.87,17.63,No,No,No,No,No,Yes,Yes,52,56,88,88,73,0.62,2823,22.4,Services,58,39,20,3,0,35,92.01,53.95,2025-12-31
C0439,Mizoram City 439,Mizoram,Tier 3,3570240,343.48,4416,36.509512,70.409707,3456,53,5.22,7.43,No,No,No,Yes,No,No,No,56,59,81,85,88,9.56,1639,25.2,Services,10,65,18,3,0,73,63.61,68.0,2025-12-31
C0440,Meghalaya City 440,Meghalaya,Tier 3,4916416,346.13,10192,20.23305,79.418608,13994,10,3.39,23.69,No,No,No,Yes,No,No,No,201,68,51,63,86,-0.29,2682,33.6,Agriculture,42,221,0,14,0,32,73.63,50.98,2025-12-31
C0441,Tamil City 441,Tamil Nadu,Tier 2,2370561,239.62,1083,17.41086,88.274028,12200,24,5.07,4.99,No,No,No,No,No,No,Yes,246,41,55,71,72,6.25,3130,30.1,Manufacturing,45,166,3,2,0,51,71.89,39.83,2025-12-31
C0442,Kerala City 442,Kerala,Tier 3,1745749,154.4,11889,22.077778,77.773036,8972,65,3.45,4.94,No,No,Yes,No,No,Yes,Yes,78,47,69,82,85,1.44,2393,23.5,Services,84,48,6,2,0,11,87.04,64.88,2025-12-31
C0443,Uttar City 443,Uttar Pradesh,Tier 3,1272769,366.47,9029,18.26019,71.857936,8111,14,5.38,22.14,No,No,No,Yes,No,No,Yes,143,62,52,65,85,-0.67,1221,10.7,Manufacturing,93,122,7,7,0,56,84.62,22.96,2025-12-31
C0444,Andhra City 444,Andhra Pradesh,Tier 3,2094137,483.36,14349,25.754395,92.299991,8591,43,4.2,17.13,No,No,No,Yes,No,No,No,221,26,73,66,77,2.55,1061,18.0,Tourism,14,78,10,7,0,68,82.0,15.8,2025-12-31
C0445,Chandigarh City 445,Chandigarh,Tier 3,4540924,177.34,13526,31.962519,74.606908,7507,53,4.81,29.3,No,No,Yes,No,No,No,Yes,147,49,78,81,87,3.54,801,10.6,Services,76,39,11,15,0,18,62.42,31.26,2025-12-31
C0446,Nagaland City 446,Nagaland,Tier 3,281332,365.4,8341,20.494071,90.166591,3984,33,2.86,13.67,No,No,No,No,No,Yes,No,66,59,84,87,70,9.94,2596,11.3,Tourism,80,71,2,2,0,67,75.72,19.67,2025-12-31
C0447,Madhya City 447,Madhya Pradesh,Tier 2,1554419,422.8,783,26.832803,82.354276,3757,29,2.36,28.4,No,No,No,No,No,No,No,65,64,71,61,56,1.67,826,27.7,Tourism,68,56,5,8,0,51,67.62,31.07,2025-12-31
C0448,Goa City 448,Goa,Tier 3,3839364,383.35,8883,15.475267,93.499737,2797,70,4.23,20.54,No,No,Yes,Yes,No,Yes,Yes,31,30,74,69,51,9.0,2426,24.1,Agriculture,27,106,20,15,0,23,80.34,68.55,2025-12-31
C0449,Gujarat City 449,Gujarat,Tier 2,3188751,299.77,14905,20.78023,92.533219,14448,19,4.03,24.47,No,No,No,Yes,No,Yes,Yes,236,69,69,68,56,2.24,838,24.8,Manufacturing,17,264,6,4,0,78,94.96,66.27,2025-12-31
C0450,Dadra City 450,Dadra and Nagar Haveli and Daman and Diu,Tier 3,3807555,473.69,11256,24.079393,77.811974,7791,17,2.96,24.56,No,No,Yes,No,No,Yes,No,45,68,80,87,56,9.72,472,26.6,Tourism,72,298,18,12,0,69,84.44,26.95,2025-12-31
C0451,Himachal City 451,Himachal Pradesh,Tier 3,1711292,167.69,10561,20.363257,80.619026,3149,39,2.1,3.31,No,No,No,No,No,No,No,231,59,68,53,83,9.47,870,33.7,Tourism,80,287,5,10,0,6,80.3,12.83,2025-12-31
C0452,Punjab City 452,Punjab,Tier 3,1629063,195.33,9110,9.520622,91.936433,8907,55,4.03,25.51,No,No,No,Yes,No,Yes,Yes,147,70,61,64,70,-1.91,933,22.4,Agriculture,10,205,6,3,0,37,60.18,24.42,2025-12-31
C0453,Sikkim City 453,Sikkim,Tier 2,3320850,418.49,6391,34.609927,79.656803,4354,17,4.4,18.73,No,No,No,No,No,No,Yes,197,57,67,76,50,3.24,1794,19.4,Manufacturing,67,139,19,0,0,80,86.32,12.51,2025-12-31
C0454,Delhi City 454,Delhi,Tier 2,1920446,63.15,2174,11.343074,94.164297,9804,12,2.73,9.96,No,No,No,No,No,No,No,102,64,86,66,56,8.41,1717,30.6,Manufacturing,16,294,15,6,0,16,79.69,12.14,2025-12-31
C0455,Ladakh City 455,Ladakh,Tier 2,984546,137.46,13949,19.253852,70.424633,13164,59,2.27,13.19,No,No,No,No,No,Yes,No,182,59,52,82,62,8.53,3069,17.9,Agriculture,24,184,8,5,0,44,77.56,64.09,2025-12-31
C0456,Bihar City 456,Bihar,Tier 3,3237959,101.96,5080,22.662243,74.531832,12076,20,3.34,21.69,No,No,Yes,No,No,Yes,Yes,184,43,68,85,60,-0.85,1400,11.4,Agriculture,57,275,17,0,0,79,87.38,53.44,2025-12-31
C0457,Rajasthan City 457,Rajasthan,Tier 3,372374,97.44,2000,27.845182,68.171147,1856,44,2.23,11.75,No,No,Yes,Yes,No,Yes,Yes,35,51,80,86,74,1.24,2623,19.7,Manufacturing,92,261,19,8,0,44,97.24,48.2,2025-12-31
C0458,Ladakh City 458,Ladakh,Tier 2,3860300,282.13,6200,14.491355,76.319042,13776,19,5.85,11.78,No,No,No,Yes,No,No,Yes,140,61,69,59,52,3.9,3010,32.0,Manufacturing,56,74,20,11,0,26,95.79,35.27,2025-12-31
C0459,Uttarakhand City 459,Uttarakhand,Tier 3,3844266,238.63,6664,21.441997,77.796239,12701,33,2.53,15.99,No,No,Yes,Yes,No,Yes,Yes,216,52,89,73,79,5.22,3229,29.8,Tourism,87,167,6,12,0,18,77.87,42.57,2025-12-31
C0460,Delhi City 460,Delhi,Tier 3,3507095,53.92,3858,17.792811,93.807815,12607,32,5.75,13.07,No,No,No,Yes,No,Yes,No,175,52,61,67,86,8.54,2726,20.0,Manufacturing,24,220,10,14,0,31,92.99,17.83,2025-12-31
C0461,Puducherry City 461,Puducherry,Tier 3,4500895,375.6,14651,9.023747,70.814874,2870,13,2.09,27.62,No,No,Yes,No,No,Yes,No,121,22,59,63,69,9.61,1586,25.6,Tourism,79,238,15,10,0,22,71.01,16.09,2025-12-31
