School_ID,School_Name,City_ID,City_Name,State_Name,Locality_ID,Locality_Name,School_Type,Board,Management,Established_Year,Rating,Green_School,Campus_Area_Acres,Student_Count,Teacher_Count,Student_Teacher_Ratio,Annual_Fees_INR,Transport,Hostel,Smart_Classrooms,Sports_Complex,Swimming_Pool,Robotics_Lab,Science_Lab,Computer_Lab,Library,CCTV,GPS_Bus,Nearby_Metro,Distance_to_Metro_km,Latitude,Longitude,Website,Last_Updated
S07401,Green Valley World School,C0101,Howrah,West Bengal,L01323,Enclave 82 Residency,Government,State Board,Government,1952,2.7,Yes,29.11,5925,237,25.0,99179,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,1.0,17.273563,87.76141,https://school7401.edu.in,2025-12-31
S07402,Holy Child World School,C0021,Panaji,Goa,L00264,Extension 16 Residency,International,CBSE,Government,1967,3.3,Yes,13.29,806,31,26.0,208713,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3.09,30.015776,75.521206,https://school7402.edu.in,2025-12-31
S07403,Sunrise World School,C0265,Uttarakhand City 265,Uttarakhand,L03461,Nagar 96 Residency,Kendriya Vidyalaya,ICSE,Private,1983,3.8,No,35.87,2835,189,15.0,286793,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,8.46,14.557911,85.751288,https://school7403.edu.in,2025-12-31
S07404,Future Senior Secondary School,C0873,West City 873,West Bengal,L11398,Colony 131 Enclave,International,IGCSE,Government,2018,4.4,Yes,26.53,3717,177,21.0,344290,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,8.58,24.913828,81.903938,https://school7404.edu.in,2025-12-31
S07405,Ryan International Academy,C0246,Puducherry City 246,Puducherry,L03200,Block 87 Heights,Government,ISC,Private,1999,2.9,Yes,1.14,3456,192,18.0,292422,No,No,Yes,No,No,No,No,No,No,No,No,Yes,17.18,33.266431,83.79173,https://school7405.edu.in,2025-12-31
S07406,Delhi Public International School,C0614,Dadra City 614,Dadra and Nagar Haveli and Daman and Diu,L08024,Block 16 Gardens,Private,Cambridge,Private,1996,4.2,Yes,17.98,4290,143,30.0,273613,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,10.2,24.914406,85.081229,https://school7406.edu.in,2025-12-31
S07407,Ryan International International School,C0674,Karnataka City 674,Karnataka,L08783,Enclave 127 Residency,Residential,ISC,Government,1981,3.7,No,37.02,2496,96,26.0,348405,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,6.38,9.104985,86.23627,https://school7407.edu.in,2025-12-31
S07408,Delhi Public Public School,C0232,Himachal City 232,Himachal Pradesh,L03022,Block 113 Gardens,Jawahar Navodaya Vidyalaya,CBSE,Government,1996,2.6,No,7.08,6200,200,31.0,120914,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,10.97,33.765041,69.12592,https://school7408.edu.in,2025-12-31
S07409,Heritage School,C0955,Karnataka City 955,Karnataka,L12416,Enclave 127 Township,Residential,ICSE,Private,1961,3.0,No,13.43,2530,115,22.0,380361,No,Yes,Yes,No,Yes,No,Yes,No,No,No,Yes,No,7.68,9.297779,82.272978,https://school7409.edu.in,2025-12-31
S07410,Wisdom Academy,C0412,Himachal City 412,Himachal Pradesh,L05326,Block 16 Greens,Government Aided,ISC,Government,1952,2.7,Yes,11.05,820,41,20.0,421672,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,4.04,12.362114,79.180478,https://school7410.edu.in,2025-12-31
S07411,Springfield Academy,C0168,Manipur City 168,Manipur,L02196,Park 4 County,Residential,Cambridge,Trust,1970,3.8,Yes,36.85,1120,70,16.0,306898,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,8.73,26.83161,88.247532,https://school7411.edu.in,2025-12-31
S07412,Heritage Senior Secondary School,C0533,Delhi City 533,Delhi,L06958,Layout 92 Township,Government,ICSE,Trust,1979,4.7,No,34.02,576,36,16.0,135761,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,6.39,35.037666,93.173848,https://school7412.edu.in,2025-12-31
S07413,Scholars Academy,C0729,Andaman City 729,Andaman and Nicobar Islands,L09482,Garden 60 City,Jawahar Navodaya Vidyalaya,Cambridge,Trust,1965,3.4,Yes,2.14,8365,239,35.0,189883,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,14.44,14.317768,68.58898,https://school7413.edu.in,2025-12-31
S07414,Heritage Public School,C0653,Sikkim City 653,Sikkim,L08489,Nagar 122 City,Government Aided,IB,Government,2016,3.3,Yes,19.82,1666,49,34.0,171676,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,14.85,9.208518,74.347767,https://school7414.edu.in,2025-12-31
S07415,Cambridge Public School,C0758,Tamil City 758,Tamil Nadu,L09897,Enclave 57 City,International,CBSE,Trust,1998,4.7,Yes,9.57,3040,190,16.0,193324,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,No,2.11,16.094822,68.432235,https://school7415.edu.in,2025-12-31
S07416,Cambridge School,C0657,Andaman City 657,Andaman and Nicobar Islands,L08538,Nagar 70 Township,Government Aided,IGCSE,Government,1995,4.6,No,5.03,2070,69,30.0,270843,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,9.2,17.918917,96.768651,https://school7416.edu.in,2025-12-31
S07417,Scholars World School,C0141,Gujarat City 141,Gujarat,L01808,Layout 115 Gardens,Boarding,State Board,Trust,1985,3.8,No,10.19,3768,157,24.0,406857,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,13.67,15.570238,89.97104,https://school7417.edu.in,2025-12-31
S07418,Cambridge International School,C0199,Himachal City 199,Himachal Pradesh,L02606,Sector 18 Township,Kendriya Vidyalaya,CBSE,Private,1961,4.5,Yes,12.55,3375,135,25.0,184265,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,10.31,10.836243,94.226133,https://school7418.edu.in,2025-12-31
S07419,Cambridge Academy,C0133,Punjab City 133,Punjab,L01718,Garden 97 Township,International,Cambridge,Trust,1983,4.7,No,21.68,3675,245,15.0,169313,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,Yes,12.03,17.962456,80.155639,https://school7419.edu.in,2025-12-31
S07420,Cambridge International School,C0758,Tamil City 758,Tamil Nadu,L09893,Layout 39 Paradise,Government,IB,Private,1980,3.4,Yes,10.82,8470,242,35.0,36067,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,19.78,35.844104,92.956176,https://school7420.edu.in,2025-12-31
S07421,Cambridge Senior Secondary School,C0181,Arunachal City 181,Arunachal Pradesh,L02391,Colony 144 County,Residential,ICSE,Government,2024,2.6,Yes,7.84,2040,60,34.0,294297,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,5.43,21.778213,86.47978,https://school7421.edu.in,2025-12-31
S07422,National Senior Secondary School,C0311,Jharkhand City 311,Jharkhand,L04044,Sector 37 Heights,Government,IGCSE,Trust,1954,3.3,Yes,36.68,4378,199,22.0,232448,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,18.14,10.907461,91.11963,https://school7422.edu.in,2025-12-31
S07423,Oxford Senior Secondary School,C0749,Meghalaya City 749,Meghalaya,L09769,Garden 111 Gardens,Kendriya Vidyalaya,CBSE,Government,1986,4.2,Yes,29.65,5568,232,24.0,58528,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,No,16.29,25.080544,68.928554,https://school7423.edu.in,2025-12-31
S07424,Future Senior Secondary School,C0094,Varanasi,Uttar Pradesh,L01234,Block 13 Greens,Boarding,ISC,Government,2019,4.4,No,2.09,5454,202,27.0,86610,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,16.81,19.765459,70.628418,https://school7424.edu.in,2025-12-31
S07425,Wisdom Academy,C0715,Uttar City 715,Uttar Pradesh,L09306,Block 2 Enclave,Kendriya Vidyalaya,Cambridge,Trust,1994,5.0,No,37.21,1950,78,25.0,121887,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,7.45,33.39354,84.094123,https://school7425.edu.in,2025-12-31
S07426,Modern World School,C0210,Dadra City 210,Dadra and Nagar Haveli and Daman and Diu,L02745,Phase 67 Vista,Private,State Board,Trust,1973,4.3,Yes,28.61,5160,215,24.0,78604,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,13.33,12.140278,72.309645,https://school7426.edu.in,2025-12-31
S07427,Sunrise Senior Secondary School,C0773,Dadra City 773,Dadra and Nagar Haveli and Daman and Diu,L10102,Extension 33 Township,Jawahar Navodaya Vidyalaya,State Board,Government,1976,4.0,No,9.41,1769,61,29.0,290906,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,Yes,16.59,13.26131,80.431395,https://school7427.edu.in,2025-12-31
S07428,Bright Future School,C0515,Jharkhand City 515,Jharkhand,L06702,Sector 63 County,Private,Cambridge,Private,1998,4.9,Yes,34.47,4512,141,32.0,208498,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,10.62,23.237209,79.875133,https://school7428.edu.in,2025-12-31
S07429,Green Valley International School,C0832,Maharashtra City 832,Maharashtra,L10875,Phase 88 Vista,Boarding,Cambridge,Government,1985,3.9,Yes,18.82,4950,225,22.0,173521,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,0.23,18.936482,88.372009,https://school7429.edu.in,2025-12-31
S07430,Springfield World School,C0514,Gujarat City 514,Gujarat,L06693,Sector 84 Enclave,International,State Board,Government,1968,2.8,No,1.4,4480,140,32.0,79782,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,No,16.42,14.80378,72.266804,https://school7430.edu.in,2025-12-31
S07431,Modern Senior Secondary School,C0965,Lakshadweep City 965,Lakshadweep,L12551,Layout 51 Heights,Kendriya Vidyalaya,State Board,Trust,2019,3.2,Yes,26.46,3480,120,29.0,128757,No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,19.52,32.035927,94.223703,https://school7431.edu.in,2025-12-31
S07432,St. Xavier's Senior Secondary School,C0473,Nagaland City 473,Nagaland,L06145,Sector 149 Enclave,Government Aided,IGCSE,Government,1997,4.0,No,27.93,2574,117,22.0,229656,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,0.23,16.004257,94.090529,https://school7432.edu.in,2025-12-31
S07433,Delhi Public Senior Secondary School,C0989,Meghalaya City 989,Meghalaya,L12852,Nagar 112 Gardens,Residential,IB,Government,1987,4.3,No,38.96,2544,159,16.0,157288,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,10.25,34.424979,72.676606,https://school7433.edu.in,2025-12-31
S07434,Springfield Public School,C0064,Kohima,Nagaland,L00816,Block 118 Heights,Residential,IGCSE,Government,2003,4.9,Yes,22.93,988,52,19.0,195381,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,17.92,24.94302,70.465102,https://school7434.edu.in,2025-12-31
S07435,Delhi Public School,C0652,Uttar City 652,Uttar Pradesh,L08474,Phase 121 Paradise,Residential,IGCSE,Trust,2014,2.7,No,37.38,3192,168,19.0,384993,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,19.45,32.922776,79.851008,https://school7435.edu.in,2025-12-31
S07436,Holy Child International School,C0419,Gujarat City 419,Gujarat,L05433,Phase 96 Gardens,Kendriya Vidyalaya,ICSE,Trust,1989,2.5,No,5.51,3366,187,18.0,205830,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,8.99,18.181517,74.581307,https://school7436.edu.in,2025-12-31
S07437,Lotus Senior Secondary School,C0332,Goa City 332,Goa,L04305,Enclave 67 Residency,International,ICSE,Private,1976,4.1,No,35.8,3650,146,25.0,403246,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,13.4,17.016644,91.305864,https://school7437.edu.in,2025-12-31
S07438,Wisdom Academy,C0675,Uttarakhand City 675,Uttarakhand,L08793,Sector 24 City,International,Cambridge,Trust,1991,4.6,Yes,29.95,4941,183,27.0,387035,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,3.58,18.176447,70.737918,https://school7438.edu.in,2025-12-31
S07439,Scholars International School,C0532,Tamil City 532,Tamil Nadu,L06938,Nagar 37 Township,Residential,Cambridge,Government,1981,4.6,No,26.13,2163,103,21.0,484259,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,10.58,35.168306,74.474998,https://school7439.edu.in,2025-12-31
S07440,National World School,C0249,Rajasthan City 249,Rajasthan,L03237,Park 145 Greens,Kendriya Vidyalaya,ISC,Private,2012,3.0,Yes,19.5,3000,150,20.0,55256,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,17.65,33.369888,96.062949,https://school7440.edu.in,2025-12-31
S07441,Global Academy,C0863,Andaman City 863,Andaman and Nicobar Islands,L11267,Enclave 18 Heights,Residential,ISC,Private,1968,3.7,Yes,4.68,2730,91,30.0,107764,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,8.86,14.598056,81.802235,https://school7441.edu.in,2025-12-31
S07442,Delhi Public International School,C0697,Manipur City 697,Manipur,L09079,Sector 15 Residency,Boarding,State Board,Trust,2012,4.7,Yes,34.57,2958,87,34.0,258849,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,18.39,9.676736,71.736994,https://school7442.edu.in,2025-12-31
S07443,Modern Public School,C0775,Punjab City 775,Punjab,L10139,Enclave 115 Greens,Government,ICSE,Trust,2004,2.8,Yes,10.37,2262,87,26.0,342764,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,16.81,20.588233,82.785898,https://school7443.edu.in,2025-12-31
S07444,Global International School,C0813,Jammu City 813,Jammu and Kashmir,L10645,Phase 122 County,Kendriya Vidyalaya,ISC,Trust,1990,3.7,Yes,10.14,510,34,15.0,172574,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,8.4,31.191373,96.020808,https://school7444.edu.in,2025-12-31
S07445,Modern Academy,C0382,Punjab City 382,Punjab,L04976,Nagar 129 Heights,International,IGCSE,Government,1978,4.7,Yes,2.93,4092,124,33.0,375861,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,9.53,14.18759,80.106189,https://school7445.edu.in,2025-12-31
S07446,Scholars International School,C0207,Maharashtra City 207,Maharashtra,L02709,Colony 123 Vista,Private,Cambridge,Private,2005,4.0,Yes,38.69,3277,113,29.0,423964,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,4.71,20.985077,71.030196,https://school7446.edu.in,2025-12-31
S07447,Sunrise School,C0884,Maharashtra City 884,Maharashtra,L11529,Layout 53 Heights,International,ICSE,Government,1995,3.8,No,13.17,6230,178,35.0,38081,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,2.46,9.885124,77.969082,https://school7447.edu.in,2025-12-31
S07448,Bright Future Public School,C0288,Karnataka City 288,Karnataka,L03761,Layout 83 Paradise,Jawahar Navodaya Vidyalaya,IGCSE,Trust,1972,2.8,Yes,23.6,3914,206,19.0,427823,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,12.73,13.343349,81.462192,https://school7448.edu.in,2025-12-31
S07449,Bright Future World School,C0971,Goa City 971,Goa,L12617,Sector 33 Gardens,Government Aided,State Board,Trust,1968,3.1,No,39.55,5320,152,35.0,154746,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,19.26,17.71039,95.456563,https://school7449.edu.in,2025-12-31
S07450,Global School,C0362,Tripura City 362,Tripura,L04703,Sector 51 City,Residential,ICSE,Trust,2022,4.4,No,16.39,5104,176,29.0,453927,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,12.48,21.073778,70.208377,https://school7450.edu.in,2025-12-31
S07451,St. Xavier's International School,C0290,Uttarakhand City 290,Uttarakhand,L03791,Phase 42 Paradise,Government Aided,IGCSE,Private,1976,4.7,Yes,26.8,2568,107,24.0,138884,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,13.13,23.540872,79.090807,https://school7451.edu.in,2025-12-31
S07452,Oxford Academy,C0028,Bhavnagar,Gujarat,L00355,Sector 121 Gardens,Jawahar Navodaya Vidyalaya,IB,Private,2022,3.9,No,1.75,3325,95,35.0,81424,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,16.98,21.179941,73.039358,https://school7452.edu.in,2025-12-31
S07453,Delhi Public Public School,C0911,Nagaland City 911,Nagaland,L11867,Park 29 Greens,Kendriya Vidyalaya,Cambridge,Trust,2020,2.7,No,29.59,6996,212,33.0,99361,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,10.83,33.257037,84.895646,https://school7453.edu.in,2025-12-31
S07454,National Academy,C0445,Chandigarh City 445,Chandigarh,L05769,Garden 106 County,Residential,ISC,Private,2018,4.2,No,37.98,3820,191,20.0,328741,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,10.43,30.419988,75.37379,https://school7454.edu.in,2025-12-31
S07455,Heritage Academy,C0187,Telangana City 187,Telangana,L02468,Nagar 96 Gardens,Residential,Cambridge,Government,1997,4.4,Yes,21.33,1288,56,23.0,424406,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,14.06,35.922915,75.097219,https://school7455.edu.in,2025-12-31
S07456,Springfield Senior Secondary School,C0165,Manipur City 165,Manipur,L02167,Layout 19 Paradise,Kendriya Vidyalaya,ICSE,Private,1967,4.0,Yes,28.84,1387,73,19.0,453593,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,3.46,19.198464,71.527605,https://school7456.edu.in,2025-12-31
S07457,St. Xavier's World School,C1000,Odisha City 1000,Odisha,L12978,Phase 88 Vista,Boarding,IB,Government,2011,4.4,No,19.47,5328,222,24.0,219541,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,4.5,12.214181,79.626734,https://school7457.edu.in,2025-12-31
S07458,Future School,C0058,Nashik,Maharashtra,L00749,Sector 132 Township,Residential,ICSE,Private,1961,4.7,No,6.93,2304,96,24.0,362122,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,3.55,31.432774,93.431515,https://school7458.edu.in,2025-12-31
S07459,Green Valley Senior Secondary School,C0463,Tamil City 463,Tamil Nadu,L06008,Garden 39 Heights,Government Aided,IB,Trust,2019,2.8,No,37.6,3434,101,34.0,323136,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,1.76,20.156588,91.887048,https://school7459.edu.in,2025-12-31
S07460,Future International School,C0573,Odisha City 573,Odisha,L07490,Colony 121 City,Government,IB,Government,1965,2.7,No,8.55,2520,140,18.0,320114,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,9.41,9.136235,78.635738,https://school7460.edu.in,2025-12-31
S07461,Scholars Academy,C0250,Delhi City 250,Delhi,L03246,Garden 33 Gardens,Private,IB,Government,1996,2.8,No,12.37,2002,77,26.0,94986,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,2.48,27.861368,85.268887,https://school7461.edu.in,2025-12-31
S07462,Bright Future School,C0655,Chhattisgarh City 655,Chhattisgarh,L08520,Garden 114 City,Private,State Board,Private,1993,4.2,Yes,7.69,3473,151,23.0,286156,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,6.86,9.8184,80.456522,https://school7462.edu.in,2025-12-31
S07463,Scholars World School,C0664,Ladakh City 664,Ladakh,L08638,Extension 25 Residency,Government Aided,State Board,Trust,2010,4.6,Yes,11.73,2100,75,28.0,208218,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,No,3.54,31.413858,79.212938,https://school7463.edu.in,2025-12-31
S07464,National World School,C0002,Vijayawada,Andhra Pradesh,L00027,Garden 88 Enclave,Residential,ICSE,Trust,1971,3.4,Yes,6.94,2548,98,26.0,335722,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,10.18,31.795935,76.202331,https://school7464.edu.in,2025-12-31
S07465,St. Xavier's Senior Secondary School,C0353,Tamil City 353,Tamil Nadu,L04591,Enclave 75 Residency,International,CBSE,Trust,1982,3.7,No,14.01,2212,79,28.0,109508,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,6.37,16.773641,78.928516,https://school7465.edu.in,2025-12-31
S07466,Global Public School,C0133,Punjab City 133,Punjab,L01710,Block 79 County,Private,ICSE,Private,1998,3.0,No,36.67,3434,202,17.0,56300,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,1.64,19.876507,91.942126,https://school7466.edu.in,2025-12-31
S07467,St. Xavier's School,C0090,Lucknow,Uttar Pradesh,L01180,Garden 104 Paradise,Boarding,ICSE,Trust,1983,2.7,Yes,16.42,1650,75,22.0,141427,Yes,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,3.63,27.023541,77.405333,https://school7467.edu.in,2025-12-31
S07468,Springfield Public School,C0137,Maharashtra City 137,Maharashtra,L01770,Colony 30 Vista,Private,State Board,Private,2000,3.7,No,30.11,3102,141,22.0,86162,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,8.85,26.654967,76.977885,https://school7468.edu.in,2025-12-31
S07469,Future Academy,C0271,Madhya City 271,Madhya Pradesh,L03515,Colony 9 Heights,Kendriya Vidyalaya,Cambridge,Trust,1980,2.5,No,8.59,1449,69,21.0,147137,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,0.68,36.0628,81.359229,https://school7469.edu.in,2025-12-31
S07470,Global Academy,C0093,Ghaziabad,Uttar Pradesh,L01221,Layout 105 City,Jawahar Navodaya Vidyalaya,IGCSE,Private,1964,2.9,Yes,20.0,2904,88,33.0,470308,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,3.08,18.721081,74.717391,https://school7470.edu.in,2025-12-31
S07471,Cambridge Public School,C0364,Meghalaya City 364,Meghalaya,L04725,Sector 115 Greens,Boarding,State Board,Trust,1967,4.0,No,22.39,2538,94,27.0,468235,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,10.31,8.127844,81.954213,https://school7471.edu.in,2025-12-31
S07472,Scholars Senior Secondary School,C0135,Jharkhand City 135,Jharkhand,L01738,Extension 50 Paradise,Boarding,CBSE,Government,1990,2.8,No,20.26,5778,214,27.0,221936,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,No,1.61,11.785452,96.060982,https://school7472.edu.in,2025-12-31
S07473,Green Valley Academy,C0422,Bihar City 422,Bihar,L05467,Block 98 County,Kendriya Vidyalaya,CBSE,Government,1973,4.2,No,37.79,957,29,33.0,244251,No,No,No,No,No,No,No,No,Yes,No,Yes,No,8.41,14.370943,77.863678,https://school7473.edu.in,2025-12-31
S07474,Delhi Public Academy,C0889,Odisha City 889,Odisha,L11595,Sector 109 Paradise,International,State Board,Trust,2005,2.9,Yes,13.8,6820,220,31.0,102634,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,2.06,18.994049,80.495445,https://school7474.edu.in,2025-12-31
S07475,Lotus School,C0417,Haryana City 417,Haryana,L05398,Block 29 Gardens,Residential,IB,Trust,2015,4.2,No,20.2,2494,86,29.0,263363,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,4.51,36.093837,86.378848,https://school7475.edu.in,2025-12-31
S07476,Delhi Public Public School,C0058,Nashik,Maharashtra,L00748,Garden 54 Paradise,Government,ICSE,Private,1980,3.8,No,8.48,2304,72,32.0,65795,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,7.49,30.570611,76.591067,https://school7476.edu.in,2025-12-31
S07477,Future Public School,C0044,Hubballi,Karnataka,L00568,Garden 150 Greens,Government Aided,IB,Trust,1989,3.7,No,20.21,8262,243,34.0,304319,No,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,10.47,23.580803,71.828556,https://school7477.edu.in,2025-12-31
S07478,Bright Future Public School,C0293,Delhi City 293,Delhi,L03825,Block 40 Greens,Boarding,Cambridge,Private,1989,4.5,No,38.54,575,25,23.0,319239,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,6.63,33.25961,85.088073,https://school7478.edu.in,2025-12-31
S07479,Ryan International Public School,C0817,Rajasthan City 817,Rajasthan,L10693,Block 5 Gardens,Boarding,ICSE,Trust,1978,5.0,No,18.63,6834,201,34.0,35022,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,9.91,14.451597,95.144883,https://school7479.edu.in,2025-12-31
S07480,Sunrise Public School,C0073,Patiala,Punjab,L00931,Block 63 Paradise,International,State Board,Trust,1956,3.3,No,24.86,1914,66,29.0,43942,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,6.0,24.729375,71.415749,https://school7480.edu.in,2025-12-31
S07481,Springfield World School,C0161,Assam City 161,Assam,L02095,Extension 24 Residency,Kendriya Vidyalaya,IGCSE,Private,2021,4.2,Yes,5.29,726,33,22.0,413117,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,8.95,12.737339,91.958209,https://school7481.edu.in,2025-12-31
S07482,Scholars Senior Secondary School,C0281,Gujarat City 281,Gujarat,L03659,Phase 58 City,International,State Board,Private,2022,2.9,No,1.2,1530,45,34.0,146604,No,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,2.27,18.922826,90.715873,https://school7482.edu.in,2025-12-31
S07483,Ryan International Senior Secondary School,C0958,Rajasthan City 958,Rajasthan,L12461,Nagar 48 Gardens,Private,ISC,Government,1987,2.6,No,29.49,1520,95,16.0,347152,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,4.07,28.970842,86.968356,https://school7483.edu.in,2025-12-31
S07484,Future Senior Secondary School,C0518,Chhattisgarh City 518,Chhattisgarh,L06755,Phase 78 Paradise,Jawahar Navodaya Vidyalaya,Cambridge,Government,2001,3.8,No,13.15,837,27,31.0,153437,No,No,No,Yes,No,Yes,No,No,Yes,Yes,No,No,5.42,19.896025,86.743071,https://school7484.edu.in,2025-12-31
