Locality_ID,City_ID,City_Name,State_Name,Locality_Name,Pincode,Latitude,Longitude,Zone,Distance_to_City_Center_km,Nearest_Metro,Metro_Distance_km,Nearest_Airport,Airport_Distance_km,Nearby_Hospital_Count,Nearby_School_Count,Nearby_College_Count,Nearby_Mall_Count,Nearby_Park_Count,Nearby_Restaurant_Count,Crime_Index,AQI_Index,Traffic_Index,Livability_Score,Infrastructure_Score,Investment_Score,Average_Property_Price_sqft,Average_Rent_sqft,Rental_Yield,Green_Cover_Percent,Water_Availability,Electricity_Reliability,Internet_Speed_Mbps,Flood_Risk,Noise_Level,Luxury_Locality,Smart_City_Area,Upcoming_Metro,Popular_For,Last_Updated
L01672,C0129,Rajasthan City 129,Rajasthan,Park 18 Gardens,931772,29.063444,80.105524,South,24.13,Yes,5.25,No,11.67,10,20,19,1,19,130,44,257,20,90,84,68,37270,109,4.93,12.27,Excellent,Average,320,High,High,No,No,Yes,Luxury,2025-12-31
L01673,C0129,Rajasthan City 129,Rajasthan,Extension 109 Paradise,980709,30.839192,89.003256,North,33.96,No,1.66,Yes,29.14,25,27,14,2,9,7,69,335,68,60,85,92,34075,22,2.5,51.37,Average,Average,401,Medium,Medium,No,Yes,Yes,Tourism,2025-12-31
L01674,C0129,Rajasthan City 129,Rajasthan,Park 20 Enclave,597685,11.444296,71.224804,East,27.62,Yes,10.77,Yes,22.48,3,35,19,8,1,43,27,65,51,56,85,87,44257,109,2.19,7.27,Good,Good,131,High,Low,No,Yes,No,IT,2025-12-31
L01675,C0129,Rajasthan City 129,Rajasthan,Enclave 66 Greens,402370,19.823452,95.373897,East,10.85,Yes,12.12,Yes,43.21,7,23,11,9,3,111,43,342,31,72,91,76,28418,57,2.14,17.77,Average,Average,544,Medium,High,No,No,No,IT,2025-12-31
L01676,C0130,Uttarakhand City 130,Uttarakhand,Enclave 76 County,328935,17.441698,94.079828,East,29.73,Yes,1.06,Yes,19.77,8,27,8,7,1,105,88,247,74,90,99,93,33249,132,5.04,11.44,Average,Good,86,Medium,Medium,Yes,No,No,Education,2025-12-31
L01677,C0130,Uttarakhand City 130,Uttarakhand,Garden 71 Gardens,177978,27.867232,77.174074,East,32.15,Yes,10.06,Yes,43.43,24,6,16,4,2,101,31,331,39,88,95,66,43545,111,4.18,55.68,Average,Average,959,Medium,Low,Yes,Yes,No,Education,2025-12-31
L01678,C0130,Uttarakhand City 130,Uttarakhand,Park 27 Residency,560115,30.211772,96.802282,East,34.28,Yes,14.49,No,34.52,23,3,19,8,4,45,87,33,66,53,88,56,26912,62,3.43,48.95,Average,Excellent,269,Medium,Low,No,Yes,Yes,Education,2025-12-31
L01679,C0130,Uttarakhand City 130,Uttarakhand,Garden 93 Township,893065,30.775263,71.222564,Central,6.32,No,14.68,Yes,8.02,25,15,0,0,14,49,35,297,34,82,63,91,42602,51,3.61,12.54,Excellent,Excellent,111,Medium,Medium,No,Yes,No,IT,2025-12-31
L01680,C0130,Uttarakhand City 130,Uttarakhand,Enclave 22 Greens,605294,12.078702,95.515824,South,8.68,No,8.52,Yes,33.46,12,15,2,5,8,95,60,110,89,79,96,58,22188,98,6.19,46.19,Good,Excellent,971,High,Low,No,Yes,No,Commercial,2025-12-31
L01681,C0130,Uttarakhand City 130,Uttarakhand,Enclave 24 City,687358,12.807971,87.31956,Central,6.48,Yes,4.42,No,25.54,4,27,6,6,5,129,5,133,86,77,91,68,43995,120,7.27,14.2,Average,Average,947,Low,Low,No,Yes,No,Residential,2025-12-31
L01682,C0130,Uttarakhand City 130,Uttarakhand,Enclave 143 Vista,521821,22.860908,70.279323,East,9.17,No,5.2,Yes,42.16,25,33,17,4,16,93,83,28,55,66,79,68,7716,121,4.55,18.96,Good,Average,23,Medium,Medium,No,Yes,No,Tourism,2025-12-31
L01683,C0130,Uttarakhand City 130,Uttarakhand,Colony 47 Paradise,337465,13.12121,75.154969,South,9.75,No,9.98,Yes,13.94,12,9,18,9,12,86,5,306,77,80,70,66,34181,42,6.3,55.97,Good,Excellent,481,Low,Medium,No,Yes,No,Tourism,2025-12-31
L01684,C0131,Lakshadweep City 131,Lakshadweep,Block 110 Residency,306294,8.762044,73.660492,West,15.8,Yes,3.96,No,25.56,16,12,9,8,9,38,59,84,64,61,83,98,17376,9,3.94,32.62,Average,Excellent,72,High,Low,Yes,Yes,No,Tourism,2025-12-31
L01685,C0131,Lakshadweep City 131,Lakshadweep,Nagar 2 Gardens,635900,22.918153,73.291043,North,20.52,Yes,5.41,Yes,2.17,23,39,8,12,5,55,86,201,53,81,86,55,15666,20,6.38,36.84,Average,Excellent,886,High,Low,Yes,No,Yes,IT,2025-12-31
L01686,C0131,Lakshadweep City 131,Lakshadweep,Sector 43 Residency,612471,25.332865,94.810274,South,29.62,No,8.63,Yes,16.32,20,18,6,2,14,13,34,116,41,69,53,85,2091,127,4.84,7.09,Average,Good,810,High,Low,No,Yes,No,IT,2025-12-31
L01687,C0131,Lakshadweep City 131,Lakshadweep,Garden 139 Paradise,265632,16.516902,68.391595,Central,31.23,No,12.35,Yes,43.08,2,36,10,1,12,26,28,96,85,76,74,52,3211,124,7.8,23.83,Good,Average,125,Medium,Low,No,Yes,Yes,Commercial,2025-12-31
L01688,C0131,Lakshadweep City 131,Lakshadweep,Layout 129 Township,370157,21.66576,88.209899,Central,23.72,Yes,11.35,Yes,15.59,19,29,16,4,17,57,39,142,37,86,93,94,30739,146,7.53,32.72,Excellent,Average,363,Medium,High,Yes,No,No,Commercial,2025-12-31
L01689,C0131,Lakshadweep City 131,Lakshadweep,Block 149 County,570658,27.473518,86.995686,North,2.03,Yes,9.04,Yes,33.89,23,5,7,5,7,61,56,139,64,89,59,57,42793,128,3.08,22.27,Good,Excellent,108,Medium,Medium,No,No,Yes,IT,2025-12-31
L01690,C0131,Lakshadweep City 131,Lakshadweep,Layout 57 Enclave,598929,9.637662,71.187549,East,10.98,Yes,1.78,No,28.31,20,9,19,2,13,88,90,322,62,57,80,63,17055,108,5.93,32.5,Poor,Good,248,Low,Low,No,No,Yes,Tourism,2025-12-31
L01691,C0131,Lakshadweep City 131,Lakshadweep,Sector 24 Gardens,683380,9.684702,71.395204,North,0.67,No,3.8,Yes,9.79,9,17,5,6,12,72,77,185,30,92,82,88,42784,136,2.72,42.65,Good,Good,86,Medium,High,Yes,No,No,Residential,2025-12-31
L01692,C0132,Mizoram City 132,Mizoram,Park 143 Heights,782623,34.048598,75.821833,Central,25.12,Yes,0.53,No,28.53,2,35,1,9,3,13,5,238,95,70,75,89,37250,31,5.62,50.6,Average,Average,107,Medium,Medium,Yes,No,No,Luxury,2025-12-31
L01693,C0132,Mizoram City 132,Mizoram,Sector 61 Heights,578667,18.062563,77.766393,Central,20.06,No,4.24,Yes,4.59,15,9,1,9,4,118,84,217,67,56,51,70,41469,49,6.98,6.66,Excellent,Good,240,High,Medium,No,No,No,Tourism,2025-12-31
L01694,C0132,Mizoram City 132,Mizoram,Colony 137 Vista,732802,13.458106,83.231688,West,13.79,No,3.92,Yes,13.0,15,34,3,12,5,110,71,305,85,96,57,50,32533,150,7.24,69.56,Average,Average,80,Low,High,No,Yes,Yes,IT,2025-12-31
L01695,C0132,Mizoram City 132,Mizoram,Enclave 135 Greens,596787,29.418889,71.728808,South,11.78,Yes,1.36,Yes,9.11,15,31,13,1,12,29,74,40,77,82,67,69,10110,75,4.33,33.26,Poor,Average,280,High,Low,No,No,No,Luxury,2025-12-31
L01696,C0132,Mizoram City 132,Mizoram,Enclave 24 Residency,465058,15.442067,93.360864,Central,10.9,No,8.57,No,5.77,13,6,8,9,20,9,13,160,23,94,87,51,23736,85,7.59,24.55,Excellent,Average,684,High,Medium,Yes,Yes,No,Luxury,2025-12-31
L01697,C0132,Mizoram City 132,Mizoram,Extension 142 Gardens,588940,31.683985,95.575377,South,27.9,Yes,6.92,No,18.79,13,33,11,11,5,70,87,177,43,50,65,56,22821,131,5.54,37.1,Excellent,Good,822,High,Low,Yes,Yes,No,Luxury,2025-12-31
L01698,C0132,Mizoram City 132,Mizoram,Sector 122 Township,687412,14.779741,74.488411,North,23.81,No,11.05,Yes,39.6,19,10,4,7,4,112,58,112,46,88,91,64,25270,54,7.42,5.08,Excellent,Excellent,478,Low,Medium,No,No,Yes,Residential,2025-12-31
L01699,C0132,Mizoram City 132,Mizoram,Phase 112 Greens,309137,17.728526,91.031352,South,28.97,Yes,1.33,Yes,11.19,21,10,20,10,2,18,26,191,48,52,67,96,27952,128,6.41,6.11,Excellent,Average,577,High,Medium,Yes,Yes,Yes,IT,2025-12-31
L01700,C0132,Mizoram City 132,Mizoram,Colony 104 County,840933,22.705544,77.388641,West,6.63,No,5.16,Yes,35.4,9,36,7,3,13,78,77,102,34,72,59,95,40264,114,3.52,66.83,Excellent,Average,407,Medium,Low,Yes,Yes,Yes,Residential,2025-12-31
L01701,C0132,Mizoram City 132,Mizoram,Phase 25 City,904987,36.48227,88.674561,Central,2.1,Yes,1.53,Yes,39.38,3,23,10,7,9,27,22,213,32,61,56,84,37592,56,7.78,50.01,Good,Average,895,High,Low,No,Yes,No,Luxury,2025-12-31
L01702,C0132,Mizoram City 132,Mizoram,Colony 94 Township,568201,29.36927,94.910205,West,5.69,Yes,6.22,Yes,6.4,4,10,1,3,10,98,66,162,35,90,78,71,26744,96,7.88,57.66,Average,Average,25,Low,Low,Yes,No,Yes,Residential,2025-12-31
L01703,C0132,Mizoram City 132,Mizoram,Extension 116 Greens,531967,36.748685,77.022297,South,23.34,Yes,11.07,No,41.39,20,30,20,11,6,21,13,60,60,58,89,60,30762,10,7.03,68.27,Average,Excellent,76,Medium,Medium,No,No,Yes,IT,2025-12-31
L01704,C0132,Mizoram City 132,Mizoram,Block 24 Township,906347,32.213551,93.029568,South,3.09,Yes,0.7,Yes,3.33,22,18,12,0,2,89,28,48,59,87,71,74,29167,144,6.86,51.15,Poor,Average,225,High,High,No,Yes,No,Tourism,2025-12-31
L01705,C0132,Mizoram City 132,Mizoram,Phase 35 Township,920045,28.474621,83.349644,Central,31.75,Yes,2.58,Yes,9.8,9,35,17,8,1,130,57,331,75,72,79,80,27942,88,3.87,42.17,Average,Excellent,600,Low,Medium,No,Yes,Yes,Residential,2025-12-31
L01706,C0133,Punjab City 133,Punjab,Layout 88 Vista,381760,21.153741,84.877006,North,33.25,No,0.61,No,31.2,15,36,3,8,6,42,25,134,54,93,67,90,39350,82,3.67,56.29,Good,Excellent,331,High,Medium,No,No,No,Luxury,2025-12-31
L01707,C0133,Punjab City 133,Punjab,Block 68 Residency,233788,26.250314,81.440595,Central,26.13,Yes,3.93,No,32.87,16,6,7,3,19,26,39,144,88,58,78,75,20256,109,2.69,54.8,Average,Excellent,635,Medium,Medium,No,No,Yes,Luxury,2025-12-31
L01708,C0133,Punjab City 133,Punjab,Park 29 Vista,572937,13.010957,95.951269,West,27.89,No,9.61,Yes,4.59,20,31,17,0,8,59,37,229,91,75,60,53,33183,95,7.81,66.6,Poor,Excellent,109,High,High,Yes,Yes,Yes,Education,2025-12-31
L01709,C0133,Punjab City 133,Punjab,Extension 83 Heights,573903,14.850675,82.510514,Central,22.53,No,5.16,No,3.58,17,9,11,1,3,72,58,93,78,82,71,75,43389,112,2.97,35.52,Excellent,Average,711,Medium,High,Yes,No,Yes,Education,2025-12-31
L01710,C0133,Punjab City 133,Punjab,Block 79 County,490215,19.876507,91.942126,East,3.37,No,8.93,No,16.75,21,4,2,4,9,103,32,149,89,66,70,70,20406,93,6.8,10.8,Average,Average,95,High,High,No,Yes,Yes,IT,2025-12-31
L01711,C0133,Punjab City 133,Punjab,Phase 14 Paradise,746107,15.106333,84.056563,Central,21.81,Yes,0.45,Yes,30.11,6,11,1,2,10,22,68,243,72,87,78,52,28267,143,3.21,40.59,Average,Good,744,Medium,Medium,No,Yes,Yes,Tourism,2025-12-31
L01712,C0133,Punjab City 133,Punjab,Sector 124 Township,342137,17.504528,92.717778,Central,23.22,Yes,5.54,No,27.42,24,9,4,1,7,98,47,121,26,57,60,71,16332,72,6.11,17.9,Good,Good,459,High,Low,No,Yes,No,Commercial,2025-12-31
L01713,C0133,Punjab City 133,Punjab,Colony 112 County,414581,8.663244,86.26521,East,18.27,Yes,1.88,No,41.12,11,33,5,0,12,100,45,141,40,56,75,97,44322,149,7.04,62.15,Good,Good,20,Low,Medium,No,No,Yes,Luxury,2025-12-31
L01714,C0133,Punjab City 133,Punjab,Nagar 54 City,166395,21.414873,72.315085,Central,17.85,Yes,14.42,Yes,36.11,18,37,13,6,17,140,6,75,23,75,90,93,24116,54,5.18,23.53,Good,Excellent,220,Low,Medium,Yes,Yes,No,IT,2025-12-31
L01715,C0133,Punjab City 133,Punjab,Layout 25 City,979234,30.83391,96.123631,West,1.12,Yes,7.5,No,32.33,1,4,20,5,2,51,88,342,57,50,78,86,42023,66,5.61,33.78,Poor,Average,973,Medium,High,No,Yes,No,Education,2025-12-31
L01716,C0133,Punjab City 133,Punjab,Sector 92 County,288949,33.578793,76.581489,West,18.53,Yes,4.69,No,23.48,4,18,0,10,17,137,64,274,93,98,72,54,22985,110,5.66,58.96,Average,Excellent,137,High,Low,No,Yes,Yes,Commercial,2025-12-31
L01717,C0133,Punjab City 133,Punjab,Nagar 135 County,817054,8.39996,88.264314,West,24.29,Yes,0.27,No,22.25,21,40,3,4,4,85,88,320,43,99,82,69,10882,127,7.28,69.99,Excellent,Good,304,Low,Medium,No,Yes,No,Luxury,2025-12-31
L01718,C0133,Punjab City 133,Punjab,Garden 97 Township,692811,17.962456,80.155639,West,4.0,No,3.62,Yes,30.08,23,9,3,6,17,99,80,215,37,69,54,81,9511,118,5.13,24.55,Average,Good,436,High,Low,No,Yes,Yes,Luxury,2025-12-31
L01719,C0133,Punjab City 133,Punjab,Block 3 Greens,195864,8.785022,87.082707,Central,18.56,Yes,11.8,Yes,13.6,2,7,2,11,5,16,15,257,59,79,66,94,38506,31,7.97,49.63,Excellent,Average,622,Medium,Low,Yes,Yes,Yes,Tourism,2025-12-31
L01720,C0133,Punjab City 133,Punjab,Block 45 County,447761,31.30633,83.631713,East,30.03,No,11.27,Yes,34.23,2,39,5,7,17,97,62,162,44,76,94,68,12520,92,3.65,49.0,Excellent,Average,990,Low,Medium,Yes,No,No,Commercial,2025-12-31
L01721,C0133,Punjab City 133,Punjab,Garden 112 Gardens,766256,11.816248,92.998423,West,27.24,Yes,8.62,Yes,7.66,25,17,3,11,17,117,8,285,72,94,65,63,21629,78,4.1,42.84,Good,Average,582,Low,High,Yes,Yes,No,Commercial,2025-12-31
L01722,C0133,Punjab City 133,Punjab,Park 129 Heights,255141,24.156615,76.076568,South,16.05,Yes,6.36,Yes,30.34,18,19,19,4,4,80,63,331,27,66,68,79,23182,28,4.08,63.22,Average,Good,935,High,Low,No,Yes,Yes,Residential,2025-12-31
L01723,C0133,Punjab City 133,Punjab,Nagar 38 Heights,826179,8.472127,87.77607,South,21.0,Yes,6.38,No,33.42,18,10,20,4,14,85,85,185,45,50,89,59,11580,54,7.72,12.86,Poor,Good,658,Low,Low,No,Yes,Yes,Tourism,2025-12-31
L01724,C0134,Chhattisgarh City 134,Chhattisgarh,Extension 43 Township,260616,14.539557,75.512294,East,2.96,No,12.76,Yes,25.92,21,7,8,12,18,74,74,110,41,63,93,62,10116,53,5.01,52.27,Excellent,Good,142,High,High,No,Yes,Yes,Education,2025-12-31
L01725,C0134,Chhattisgarh City 134,Chhattisgarh,Block 131 City,316368,12.2545,94.558251,North,8.78,Yes,6.75,No,32.77,22,13,2,12,9,93,89,207,58,66,78,58,11914,130,2.17,8.33,Good,Excellent,949,High,High,No,No,No,Residential,2025-12-31
L01726,C0134,Chhattisgarh City 134,Chhattisgarh,Phase 88 Gardens,826075,32.948696,73.818563,South,17.46,No,9.75,Yes,35.68,15,19,7,2,2,18,56,27,90,65,50,90,31594,132,3.46,33.26,Excellent,Good,798,Medium,High,No,No,No,IT,2025-12-31
L01727,C0134,Chhattisgarh City 134,Chhattisgarh,Colony 120 Vista,347278,14.745762,96.878767,Central,7.81,Yes,2.85,No,35.6,2,22,13,9,10,122,53,78,41,79,97,83,9651,47,6.46,63.6,Excellent,Excellent,667,Medium,Low,No,Yes,No,Residential,2025-12-31
L01728,C0134,Chhattisgarh City 134,Chhattisgarh,Phase 68 Residency,901015,21.181913,80.374083,West,25.22,No,2.35,Yes,22.46,24,3,2,1,15,87,86,194,62,94,75,79,31921,83,4.88,28.94,Poor,Good,484,High,Medium,No,No,Yes,Tourism,2025-12-31
L01729,C0134,Chhattisgarh City 134,Chhattisgarh,Enclave 32 City,621916,26.208672,83.061618,Central,2.3,Yes,12.17,No,44.32,19,10,7,10,1,7,76,134,48,69,57,84,33245,38,6.68,50.95,Poor,Average,651,High,Low,Yes,Yes,Yes,Residential,2025-12-31
L01730,C0134,Chhattisgarh City 134,Chhattisgarh,Colony 69 Vista,220553,31.979725,75.229331,South,4.27,No,11.96,Yes,36.17,9,37,16,10,18,32,83,302,83,94,73,86,38899,126,3.37,50.12,Average,Good,557,Low,High,Yes,Yes,No,Residential,2025-12-31
L01731,C0134,Chhattisgarh City 134,Chhattisgarh,Park 25 Heights,549930,13.177058,76.016579,West,29.15,No,13.67,Yes,35.04,18,6,12,9,3,70,74,226,81,52,79,91,26692,145,6.5,60.04,Good,Good,865,Medium,High,Yes,Yes,No,IT,2025-12-31
L01732,C0134,Chhattisgarh City 134,Chhattisgarh,Sector 28 Paradise,385486,27.398149,80.770192,South,11.64,No,3.51,Yes,44.65,24,4,16,7,5,91,69,179,42,64,51,58,12375,129,7.56,65.1,Average,Good,727,Medium,Low,Yes,No,Yes,Commercial,2025-12-31
L01733,C0134,Chhattisgarh City 134,Chhattisgarh,Phase 62 Greens,236420,28.33082,74.426583,North,25.62,No,14.38,Yes,25.31,14,31,14,12,12,117,21,263,76,79,57,91,39275,138,6.2,31.48,Good,Average,739,Medium,Medium,No,No,No,IT,2025-12-31
L01734,C0135,Jharkhand City 135,Jharkhand,Garden 138 Vista,382173,28.029351,83.485142,West,27.45,No,1.5,No,34.54,13,12,19,2,19,28,68,270,44,74,99,51,23140,69,6.54,43.81,Poor,Average,820,Low,Low,Yes,No,No,Education,2025-12-31
L01735,C0135,Jharkhand City 135,Jharkhand,Extension 30 Enclave,982173,36.431897,89.240992,South,16.94,No,1.15,No,31.19,2,15,5,2,11,19,70,70,45,64,89,93,11636,49,4.85,61.82,Good,Good,291,High,High,No,No,No,Commercial,2025-12-31
L01736,C0135,Jharkhand City 135,Jharkhand,Phase 114 Enclave,628300,28.56125,92.255913,East,10.25,No,12.27,No,41.65,3,31,9,0,14,105,76,223,77,86,99,86,18895,40,7.2,49.27,Excellent,Average,243,Medium,Medium,Yes,Yes,No,Commercial,2025-12-31
L01737,C0135,Jharkhand City 135,Jharkhand,Block 144 Residency,442555,36.324641,85.547095,South,31.96,No,7.82,No,26.24,20,6,5,8,3,50,15,107,71,63,70,95,38197,36,4.19,36.09,Poor,Average,945,Medium,Low,Yes,No,Yes,Education,2025-12-31
L01738,C0135,Jharkhand City 135,Jharkhand,Extension 50 Paradise,549659,11.785452,96.060982,Central,30.35,No,3.52,Yes,36.29,6,34,8,0,4,47,50,92,27,52,66,65,14002,19,5.38,9.52,Average,Excellent,800,High,Low,Yes,No,No,Education,2025-12-31
L01739,C0135,Jharkhand City 135,Jharkhand,Garden 108 City,947441,27.168479,82.879092,North,7.15,Yes,7.4,No,4.16,20,15,15,5,3,59,67,237,88,66,83,57,21662,34,6.28,52.86,Excellent,Excellent,649,Low,High,No,No,Yes,Education,2025-12-31
L01740,C0135,Jharkhand City 135,Jharkhand,Phase 1 Enclave,866794,36.445663,96.764846,West,12.58,No,1.46,No,3.69,13,36,9,12,12,59,37,52,32,53,79,73,13242,148,4.72,57.91,Excellent,Average,162,Medium,Medium,No,Yes,Yes,Residential,2025-12-31
L01741,C0135,Jharkhand City 135,Jharkhand,Colony 64 Greens,804251,12.538688,90.193408,West,6.32,No,13.22,No,41.96,21,2,7,10,1,120,78,187,89,58,71,66,29845,128,7.8,14.65,Excellent,Good,702,Medium,High,Yes,Yes,No,Luxury,2025-12-31
L01742,C0135,Jharkhand City 135,Jharkhand,Block 105 Vista,679874,8.129814,80.360168,West,26.54,No,0.29,Yes,21.74,15,10,5,9,4,132,54,165,88,50,63,75,6316,81,5.81,55.02,Good,Good,45,High,High,Yes,Yes,No,Commercial,2025-12-31
L01743,C0135,Jharkhand City 135,Jharkhand,Colony 5 Paradise,893767,23.15502,84.251729,North,34.34,No,8.6,Yes,25.12,11,27,1,11,5,39,80,144,65,54,55,92,33755,84,7.27,69.48,Excellent,Average,445,High,Low,Yes,No,No,Commercial,2025-12-31
L01744,C0135,Jharkhand City 135,Jharkhand,Sector 122 Heights,803229,35.423685,92.551379,South,12.14,Yes,7.36,Yes,5.46,6,29,2,0,18,72,46,228,45,91,54,98,18246,122,6.09,68.28,Poor,Average,451,Medium,Low,No,No,No,Education,2025-12-31
L01745,C0135,Jharkhand City 135,Jharkhand,Colony 50 Township,729128,25.431153,81.829164,Central,32.69,Yes,6.45,No,24.14,2,27,10,1,4,145,69,308,77,68,91,69,32914,57,6.75,10.43,Excellent,Excellent,803,Medium,Medium,No,No,No,Commercial,2025-12-31
L01746,C0135,Jharkhand City 135,Jharkhand,Enclave 6 City,151585,23.106564,86.49404,East,25.95,Yes,4.75,No,39.06,10,16,5,7,12,83,15,61,61,77,73,59,32784,124,2.31,10.49,Good,Good,185,Medium,Medium,Yes,Yes,No,Residential,2025-12-31
L01747,C0135,Jharkhand City 135,Jharkhand,Enclave 39 Heights,157278,24.189559,75.390421,South,28.67,No,10.81,No,42.09,14,4,12,10,13,84,77,127,40,65,81,71,23357,145,3.26,38.85,Average,Average,689,Low,Medium,Yes,Yes,No,Luxury,2025-12-31
L01748,C0135,Jharkhand City 135,Jharkhand,Nagar 84 Gardens,829100,12.773077,91.233611,South,26.21,No,6.5,No,10.93,16,30,2,0,19,10,7,102,88,55,50,52,3083,60,7.38,53.59,Excellent,Good,889,Low,Medium,Yes,No,No,Luxury,2025-12-31
L01749,C0135,Jharkhand City 135,Jharkhand,Park 149 Greens,520497,36.213486,72.165691,West,24.47,No,5.25,Yes,39.14,20,20,5,5,2,26,24,93,93,57,73,62,25945,59,4.74,69.14,Average,Good,94,High,Medium,No,No,Yes,Commercial,2025-12-31
L01750,C0135,Jharkhand City 135,Jharkhand,Phase 74 Residency,745477,29.817327,73.508162,Central,1.36,Yes,11.48,No,39.96,2,9,14,7,10,83,55,35,89,64,68,85,26392,75,5.45,36.68,Good,Average,486,High,Low,Yes,Yes,Yes,Residential,2025-12-31
L01751,C0136,Chhattisgarh City 136,Chhattisgarh,Colony 58 County,737621,22.461265,73.018937,West,10.39,Yes,12.61,Yes,21.46,4,21,3,6,9,148,57,221,87,93,86,85,14055,56,5.66,34.5,Average,Excellent,153,Medium,High,No,Yes,Yes,Education,2025-12-31
L01752,C0136,Chhattisgarh City 136,Chhattisgarh,Layout 106 Vista,487323,18.624793,78.318174,North,2.85,Yes,9.9,Yes,13.29,22,39,18,5,5,87,29,197,93,73,65,50,7303,107,4.19,42.0,Excellent,Average,364,High,Medium,No,No,Yes,Luxury,2025-12-31
L01753,C0136,Chhattisgarh City 136,Chhattisgarh,Colony 38 Greens,114744,11.96794,86.556965,South,17.9,No,0.12,No,5.13,24,29,0,4,5,22,23,75,20,52,68,76,37276,132,5.65,27.99,Poor,Average,939,Low,High,No,No,No,Luxury,2025-12-31
L01754,C0136,Chhattisgarh City 136,Chhattisgarh,Phase 89 Paradise,851982,20.570225,88.431228,West,28.54,Yes,2.56,Yes,42.97,21,22,8,4,4,122,16,34,64,74,81,63,41158,44,5.72,50.37,Excellent,Excellent,875,Low,Medium,Yes,No,No,Tourism,2025-12-31
L01755,C0136,Chhattisgarh City 136,Chhattisgarh,Nagar 127 Residency,859662,14.96979,90.003481,South,33.17,No,1.33,No,29.33,2,21,14,7,1,15,44,291,45,94,50,93,31072,108,2.78,61.89,Average,Good,371,Low,High,Yes,No,No,Residential,2025-12-31
L01756,C0136,Chhattisgarh City 136,Chhattisgarh,Nagar 60 Residency,840602,31.751317,90.115278,South,30.38,No,0.97,Yes,15.08,7,31,7,11,5,64,5,61,53,76,66,77,33437,101,7.56,66.69,Average,Excellent,77,High,Medium,No,Yes,No,Tourism,2025-12-31
L01757,C0136,Chhattisgarh City 136,Chhattisgarh,Phase 16 Vista,723230,22.354798,92.498637,North,24.38,Yes,4.22,No,11.3,2,25,1,9,18,18,79,325,50,66,52,92,39804,112,6.18,8.56,Excellent,Good,535,Medium,High,No,No,No,Education,2025-12-31
L01758,C0136,Chhattisgarh City 136,Chhattisgarh,Layout 40 Residency,478621,13.366805,81.467293,West,18.53,No,5.1,No,38.18,10,21,4,9,6,131,68,199,22,55,88,63,11396,100,2.78,31.51,Excellent,Good,644,Medium,Low,Yes,Yes,Yes,Commercial,2025-12-31
L01759,C0136,Chhattisgarh City 136,Chhattisgarh,Garden 15 Gardens,482553,13.066008,82.766832,North,34.16,No,1.23,No,9.81,1,16,10,7,16,120,84,137,35,61,66,53,20798,70,5.1,51.23,Average,Good,170,Low,Low,No,No,No,Residential,2025-12-31
L01760,C0137,Maharashtra City 137,Maharashtra,Enclave 52 County,616591,36.500595,86.855182,South,2.65,No,4.87,No,23.9,15,29,11,4,13,22,49,308,92,81,64,90,3669,70,6.27,53.96,Good,Excellent,973,Low,Medium,No,Yes,Yes,Commercial,2025-12-31
L01761,C0137,Maharashtra City 137,Maharashtra,Nagar 120 City,230020,26.097788,81.339577,North,11.43,Yes,1.58,No,42.75,12,25,3,0,16,81,81,345,89,57,85,83,28107,105,7.31,10.62,Poor,Average,519,Low,High,No,Yes,No,IT,2025-12-31
L01762,C0137,Maharashtra City 137,Maharashtra,Block 48 City,641641,14.200284,71.389407,West,6.32,No,2.87,No,4.09,21,6,3,6,20,128,58,337,21,71,67,65,23669,46,7.13,61.96,Average,Excellent,980,Low,High,No,No,Yes,Education,2025-12-31
L01763,C0137,Maharashtra City 137,Maharashtra,Sector 34 Vista,291523,22.401176,71.055641,West,27.47,Yes,5.17,No,17.71,5,9,5,3,2,56,43,285,92,98,90,53,23074,112,6.28,67.08,Average,Average,473,Low,Low,Yes,No,No,Residential,2025-12-31
L01764,C0137,Maharashtra City 137,Maharashtra,Block 19 Enclave,835508,19.202152,93.760072,West,30.57,Yes,8.54,No,24.99,7,24,0,10,11,82,42,210,44,56,85,56,16371,32,2.89,24.0,Excellent,Average,973,High,High,No,Yes,No,IT,2025-12-31
L01765,C0137,Maharashtra City 137,Maharashtra,Extension 92 Heights,468636,16.070697,68.182735,West,9.27,No,1.73,No,31.75,21,39,8,3,14,145,19,122,31,68,71,64,42147,80,5.32,5.54,Excellent,Average,819,Low,Medium,No,No,No,Luxury,2025-12-31
L01766,C0137,Maharashtra City 137,Maharashtra,Nagar 78 Heights,295375,11.832654,80.861021,West,34.29,Yes,2.03,Yes,20.21,14,33,4,5,6,119,80,123,56,66,67,72,9855,17,4.43,36.77,Average,Average,770,Low,High,Yes,Yes,No,Residential,2025-12-31
L01767,C0137,Maharashtra City 137,Maharashtra,Layout 76 Vista,984850,29.060675,70.982268,Central,9.34,No,6.72,No,44.89,6,16,14,3,11,58,38,314,78,58,69,83,29285,141,5.71,38.13,Average,Average,185,Medium,Low,No,Yes,Yes,Residential,2025-12-31
L01768,C0137,Maharashtra City 137,Maharashtra,Enclave 115 County,792670,19.470744,84.794339,South,8.44,No,7.43,Yes,11.45,16,2,10,8,16,130,47,96,40,61,55,93,42864,49,7.87,63.99,Poor,Excellent,332,Low,High,Yes,Yes,No,Residential,2025-12-31
