mreid_id,price,area,location,no_of_bedrooms,resale,maintenancestaff,gymnasium,swimmingpool,landscapedgardens,joggingtrack,rainwaterharvesting,indoorgames,shoppingmall,intercom,sportsfacility,atm,clubhouse,school,24x7security,powerbackup,carparking,staffquarter,cafeteria,multipurposeroom,hospital,washingmachine,gasconnection,ac,wifi,children_splayarea,liftavailable,bed,vaastucompliant,microwave,golfcourse,tv,diningtable,sofa,wardrobe,refrigerator,source_city,source_file,amenity_count,amenity_coverage
MREID_0007762,17900000,1575.0,thoraipakkam omr,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007763,4819000,1788.0,thoraipakkam omr,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007764,5420000,967.0,perumbakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007765,5956000,1207.0,perumbakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007766,9130000,1254.0,pallikaranai,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007767,3843000,1922.0,pallikaranai,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007768,7134000,1220.0,thalambur,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007769,7579000,1710.0,kelambakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007770,43200000,1166.0,iyappanthangal,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007771,11900000,2056.0,nungambakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007772,4798000,1825.0,iyappanthangal,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007773,8644000,1263.0,perumbakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007774,6389000,1358.0,velappanchavadi,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007775,5265000,983.0,velappanchavadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007776,12000000,1170.0,kattupakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007777,4635000,1030.0,choolaimedu,2.0,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007778,3499000,872.0,ambattur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007779,3499000,775.0,madambakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007780,7200000,775.0,madambakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007781,7400000,1220.0,madipakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007782,6018000,1310.0,madipakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007783,9738000,1020.0,madipakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007784,4800000,1855.0,madipakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007785,5800000,1053.0,guduvancheri,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007786,6200000,1090.0,guduvancheri,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007787,4700000,1170.0,guduvancheri,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007788,4600000,976.0,guduvancheri,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007789,4000000,952.0,guduvancheri,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007790,4125000,800.0,sunnambu kolathur s kolathur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007791,3881000,825.0,sunnambu kolathur s kolathur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007792,5808000,721.0,ambattur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007793,5808000,939.0,ambattur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007794,3000000,872.0,ambattur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007795,6800000,855.0,perumbakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007796,4587000,1158.0,velachery,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007797,4864000,976.0,kattupakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007798,2486000,1035.0,kattupakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007799,4573000,529.0,kattupakkam,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007800,6770999,973.0,kattupakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007801,5734000,1110.0,mogappair,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007802,7436000,925.0,mogappair,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007803,6913000,1352.0,manapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007804,8540000,1257.0,manapakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007805,5692000,1400.0,mogappair,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007806,2740000,1035.0,manapakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007807,6343000,563.0,thiruverkadu,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007808,5542000,1337.0,thiruverkadu,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007809,5555000,1165.0,thiruverkadu,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007810,5519000,1010.0,mugalivakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007811,11500000,1160.0,thiruverkadu,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007812,2777000,2096.0,mugalivakkam,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007813,8563000,571.0,thiruverkadu,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007814,4793000,1557.0,mugalivakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007815,2763000,1004.0,thiruverkadu,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007816,9226000,568.0,thiruverkadu,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007817,2703000,1633.0,mugalivakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007818,5630000,555.0,thiruverkadu,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007819,5756000,1184.0,thiruverkadu,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007820,2726000,1211.0,thiruverkadu,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007821,8227000,560.0,thiruverkadu,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007822,3306000,1307.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007823,8270999,538.0,karapakkam,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007824,6567000,1314.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007825,8548000,1027.0,karapakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007826,6548000,1358.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007827,16900000,1024.0,karapakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007828,9826000,2686.0,karapakkam,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007829,8158000,1561.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007830,9857000,1296.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007831,11500000,1566.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007832,9845000,1829.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007833,12200000,1564.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007834,16600000,1944.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007835,3372999,2640.0,karapakkam,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007836,16500000,549.0,karapakkam,1.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007837,16399999,2630.0,karapakkam,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007838,10000000,2616.0,karapakkam,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007839,8029000,1599.0,karapakkam,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007840,6380000,2140.0,thalambur,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007841,4659000,1702.0,thalambur,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007842,4699000,1277.0,thalambur,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007843,4260000,1288.0,thalambur,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007844,8048999,1166.0,thalambur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007845,6360000,2146.0,thalambur,4.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007846,5808000,1697.0,thalambur,3.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007847,6700000,872.0,ambattur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007848,6700000,1123.0,iyappanthangal,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007849,5200000,1123.0,iyappanthangal,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007850,3432000,811.0,kovilambakkam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007851,4171000,722.0,ullagaram,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007852,3789000,869.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007853,3789000,815.0,vellakkal,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007854,5412000,815.0,vellakkal,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007855,4248000,984.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007856,4040999,817.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007857,4040999,898.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007858,4694000,898.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007859,4344000,978.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007860,4344000,905.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007861,4536000,905.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007862,4536000,945.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007863,3321000,945.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007864,3474000,738.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007865,3321000,772.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007866,3461000,738.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007867,5808000,721.0,ullagaram,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007868,3945000,939.0,ambattur,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007869,3782000,822.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007870,4314000,788.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007871,3974000,915.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007872,3906000,840.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007873,4314000,825.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007874,3838000,915.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007875,4292000,810.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007876,5112000,910.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007877,3653000,1065.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007878,3653000,840.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007879,3724000,840.0,avadi,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
MREID_0007880,5270000,776.0,nanmangalam,2.0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,chennai,Chennai.csv,306,34
